A PARIS.	À PARIS.
Cette Ignés vous relaſche;	Cette Ignès vous relâche;
& par voſtre autre affaire L’eclat de ſon ſecret devenu neceſſaire, Nous en avons nous deux voſtre pere informé:	et par votre autre affaire L'éclat de son secret devenu nécessaire, Nous en avons nous deux votre père informé:
Un billet de ſa femme a le tout confirmé, Et pouſſant plus avant encore noſtre pointe, Quelque peu de fortune à noſtre adreſſe jointe, Aux intereſts d’Albert, de Polidore aprés, Nous avons ajuſté ſi bien les intereſts, Si doucement à luy déplié ces miſteres, Pour n’effaroucher pas d’abord trop les affaires, Enfin, pour dire tout, mené ſi prudemment Son Son eſprit pas à pas à l’accommodement, Qu’autant que voſtre pere il monſtre de tendreſſe ar conminel les nœuus qui ront voitre allegreſſe.	Un billet de sa femme a le tout confirmé, Et poussant plus avant encore notre pointe, Quelque peu de fortune à notre adresse jointe, Aux intérêts d'Albert, de Polidore après, Nous avons ajusté si bien les intérêts, Si doucement à lui déplié ces misères, Pour n'effaroucher pas d'abord trop les affaires, Enfin, pour dire tout, mené si prudemment Son Son esprit pas à pas l'accommodement, Qu'autant que votre père il montre de tendresse ar conminel les nœueus qui ront les allégresse.
ASCAGNE.	ÀSCAGNE.
Ha!	Ha!
Froſine, la joye où vous m’acheminez !	Frosine, la joie où vous m'acheminez !
Et que ne dois-je point à vos ſoins fortunez!	Et que ne dois-je point à vos soins fortuné!
ROSINE.	ROSINE.
Au reſte, le bon homme eſt en humeur de rire, Et pourion ms encor nous denend de nen dire.	Au reste, le bon homme est en humeur de rire, Et pourion mens encor nous denend de nen dire.
CENE V.	CÈNE V.
ASCAGNE, FROSINE, POLIDORE.	ÀSCAGNE, FROSINE, POLIDORE.
POLIDORE.	POLIDORE.
Pprochez vous, ma fille, un tel nom m’eſt permis;	Prochez -vous, ma fille, un tel nom m'est permis;
Et j’ay ſceu le ſecret que cachoient ces habits.	Et j'ai su le secret que cachaient ces habits.
Vous avez fait un trait, qui dans ſa hardieſſe Fait briller tant d’eſprit & tant de gentilleſſe, Que je vous en excuſe, & tiens mon fils heureux, Quand il ſçaura l’objet de ſes ſoins amoureux.	Vous avez fait un trait, qui dans sa hardiesse Fait briller tant d'esprit et tant de gentillesse, Que je vous en excuse, et tiens mon fils heureux, Quand il saura l'objet de ses soins amoureux.
Vous valez tout un monde;	Vous valez tout un monde;
& c’eſt moy qui l’aſſure.	et c'est moi qui l'assure.
Mais le voicy;	Mais le voici;
prenons plaiſir de l’avanture.	prenons plaisir de l'aventure.
Allez laiſe vellir tous vos gens promptement.	Allez laize vellir tous vos gens promptement.
ASCAGNE.	ÀSCAGNE.
Vous obeïr ſera mon premier compliment.	Vous obéir sera mon premier compliment.
CENE VI.	CÈNE VI.
MASCARILLE, POLIDORE, VALERE.	MASCARILLE, POLIDORE, VALÈRE.
MASCARILLE.	MASCARILLE.
Es diſgracés ſouvent ſont du Ciel revelées:	Es disgrâces souvent sont du Ciel revelées:
J’ay ſongé cette nuit des perles défilées, Et d’œufs caſſez, Monſieur, un tel-ſonge m’abbat.	J'ai songé cette nuit des perles défilées, Et d'œufs cassez, Monsieur, un telsonge m'abat.
VALERE.	VALÈRE.
Chien de poltron!	Chien de poltron!
POLIDORE.	POLIDORE.
Valere, il s’apreſte un combat, D 3.	Valère, il s'apprête un combat, D 3.
Où toute ta valeur te ſera neceſſaire.	Où toute ta valeur te sera nécessaire.
Tuvas avon en teite unpumaucadvehane.	Tuvas avon en teite unpumaucaduehane.
MASCARILLE.	MASCARILLE.
Et perſonne, Monſieur, qui ſe veuille bouger Pour retenir des gens qui ſe vont égorger:	Et personne, Monsieur, qui se veuille bouger Pour retenir des gens qui se vont égorger:
Pour moy je le veux bien;	Pour moi je le veux bien;
mais, au moins, s’il arrive Qu’un funeſte accident de voſtre fils vous prive, Ne m’en accuſez point.	mais, au moins, s'il arrive Qu'un funeste accident de votre fils vous prive, Ne m'en accusez point.
POLIDORE.	POLIDORE.
Non, non, en cet endroit Je le pouſſe moy-même à faire ce qu’il doit.	Non, non, en cet endroit Je le pousse moi-même à faire ce qu'il doit.
MASCARILLE.	MASCARILLE.
Pere dénaturé!	Père dénaturé!
VALERE.	VALÈRE.
Ce ſentiment, mon pere, Eſt d’un homme de cœur;	Ce sentiment, mon père, Est d'un homme de cœur;
& je vous en revere.	et je vous en révère.
J’ay deu vous offencer, & je ſuis criminel D’avoir fait tout cecy ſans l’aveu paternel;	J'ai dev vous offenser, et je suis criminel D'avoir fait tout ceci sans l'aveu paternel;
Mais, à quelque dépit que ma faute vous porte, La nature toûjours ſe montre la plus forte;	Mais, à quelque dépit que ma faute vous porte, La nature toujours se montre la plus forte;
Et voſtre honneur fait bien, quand il ne veut pas voir Que le tranſport d’Eraſte ait dequoy m’émouvoir.	Et votre honneur fait bien, quand il ne veut pas voir Que le transport d'Éraste ait dequoy m'émouvoir.
POLIDORE.	POLIDORE.
On me faiſoit tantoſt redouter la menace;	On me faisait tantôt redouter la menace;
Mais les choſes depuis ont bien changé de face;	Mais les choses depuis ont bien changé de face;
Et, ſans le pouvoir fuir, d’un ennemy plus fort Tu vas eſtre attaqué.	Et, sans le pouvoir fuir, d'un ennemi plus fort Tu vas être attaqué.
MASCARTLLE.	MASCARTLLE.
Point de moyen d’accord?	Point de moyen d'accord?
ALERE.	ALÈRE.
Moy!	Moi!
le fuir!	le fuir!
Dieu m’en garde.	Dieu m'en garde.
Et qui donc pourroit-ce eſtre?	Et qui donc pourrait-ce être?
Afeagne.	Aféagne.
POLIDORE.	POLIDORE.
VALERE.	VALÈRE.
Aſcagne?	Ascagne?
POLIDORE.	POLIDORE.
Ouy, tu le vas voir paroiſtre.	Oui, tu le vas voir paraître.
ALERE.	ALÈRE.
Luy, qui de me iervir m'avoit donne la foy :	Lui, qui de me jervir m'avait donne la foi :
OLIDORE.	OLIDORE.
Ouy, c’eſt luy qui pretend avoir affaire à toy;	Oui, c'est lui qui prétend avoir affaire à toi;
nt quireuijdans le champ où l’honneur cusappelle, Qu’un combat ſeul à ſeul vuide voſtre querelle.	nt quireuijdans le champ où l'honneur cusapelle, Qu'un combat seul à seul vide votre querelle.
MAS CARILLE.	MAS CARILLE.
C’eſt un brave homme;	C'est un brave homme;
Il ſçait que les cœurs genereux Ne mettent point les gens en compromis pour eux.	Il sais que les cœurs généreux Ne mettent point les gens en compromis pour eux.
POLIDORE.	POLIDORE.
Enfin d’une impoſture ils te rendent coupable, Dont le reſſentiment m’a paru raiſonnable;	Enfin d'une imposture ils te rendent coupable, Dont le ressentiment m'a paru raisonnable;
Si bien qu’Albert & moy ſommes tombés d’accord, Que tu latisferois Alcagne lut ce toit.	Si bien qu'Albert et moi sommes tombés d'accord, Que tu latisferais Alagne lut ce toit.
Mais aux yeux d’un chacun, & ſans nulles remiſes, Dans les formalitez en pareil cas requiſes.	Mais aux yeux d'un chacun, et sans nulles remises, Dans les formalités en pareil cas requises.
VALERE.	VALÈRE.
Et Lucile;	Et Lucile;
mon pere, a d’un cœur endurci !	mon père, a d'un cœur endurci !
OHILORE Lucile épouſe Eraſte, & te condamne auſſi:	OHILORE Lucile épouse Eraste, et te condamne aussi:
Et, pour convaincre mieux tes diſcours d’injuſtice, Veut qu’à tes propres yeux cet hymen s’accompliſſe.	Et, pour convaincre mieux tes discours d'injustice, Veut qu'à tes propres yeux cet hymen s'accomplisse.
TALERE.	TALÈRE.
Ha!	Ha!
c’eſt une impudence à me mettre en fureur:	c'est une impudence à me mettre en fureur:
Elle a donc perdu ſens, foy, conſcience, honneur?	Elle a donc perdu sens, foi, conscience, honneur?
SCENE VIIe.	SCÈNE VIIe.
MASCARILLE, LUCILE, ERASTE, POLIDORE, ALBERT, VALERE.	MASCARILLE, LUCILE, ERASTE, POLIDORE, ALBERT, VALÈRE.
F ALBERT.	 ALBERT.
E' bien?	E' bien?
les combattans?	les combattants?
on ameine le noſtre.	on âmeine le nôtre.
Avez-vous diſpoſé le courage du voſtre?	Avez-vous disposé le courage du vôtre?
D4 VA	D4 VA
TALERE.	TALÈRE.
Ouy, ouy;	Oui, oui;
me voilà preſt, puiſqu’on m’y veut forcer;	me voilà prêt, puisqu'on m'y veut forcer;
Et, ſi j’ay pû trouver ſujet de balancer, Un reſte de reſpect en pouvoit eſtre cauſe, Et non pas la valeur du bras que l’on m’oppoſe.	Et, si j'ai pu trouver sujet de balancer, Un reste de respect en pouvait être cause, Et non pas la valeur du bras que l'on m'oppose.
Mais c’eſt trop me pouſſer, ce reſpect eſt à bout;	Mais c'est trop me pousser, ce respect est à bout;
A toute extremité mon eſprit ſe reſout, Et l’on fait voir un trait de perfidie étrange, Dont il faut hautement que mon amour ſe vange.	À toute extrémité mon esprit se résout, Et l'on fait voir un trait de perfidie étrange, Dont il faut hautement que mon amour se venge.
Non pas que cet amour pretende encore à vous;	Non pas que cet amour prétende encore à vous;
Tout ſon feu ſe reſout en ardeur de courroux, Et quand j’auray rendu voſtre honte publique, Voſtre coupable hymen n’aura rien qui me pique.	Tout son feu se résout en ardeur de courroux, Et quand j'aurai rendu votre honte publique, Votre coupable hymen n'aura rien qui me pique.
Allez, ce procedé, Lucile, eſt odieux:	Allez, ce procédé, Lucile, est odieux:
in perlie en puis je cione au Iappoit de mes yeux;	in perlie en puis je cione au Iappoit de mes yeux;
C’eſt de toute pudeur ſe montrer ennemie:	C'est de toute pudeur se montrer ennemie:
Et vous devriez mourir d’une telle infamie.	Et vous devriez mourir d'une telle infamie.
LUCILE.	LUCILE.
Un ſemblable diſcours me pourroit affliger, Si je n’avois en main qui m’en ſçaura vanger.	Un semblable discours me pourrait affliger, Si je n'avais en main qui m'en saura venger.
Voicy venir Aſcagne, il aura l’avantage De vous faire changer bien viſte de langage, Et ſans beaucoup d’effort.	Voici venir Ascagne, il aura l'avantage De vous faire changer bien vite de langage, Et sans beaucoup d'effort.
SCENE VIII.	SCÈNE VIII.
amb difinhny noCIEn, BRASTE, ALBERT, VALERE, GROS- RENE', MARINETTE, ASCAGNE, FROSINE, POLIDORE.	amb difinhni noCIEn, BRASTE, ALBERT, VALÈRE, GROS- RENE, MARINETTE, ASCAGNE, FROSINE, POLIDORE.
VALERE.	VALÈRE.
IL ne le fera pas, Quand il joindroit au ſien encor vingt autres bras.	IL ne le fera pas, Quand il joindrait au sien encor vingt autres bras.
Je le plains de deffendre une ſœur criminelle:	Je le plains dé fendre une sœur criminelle:
Mais, puiſque ſon erreur me veut faire queieno, Nous Roue le luusierons, ce votts, mon brave, auſſſ.	Mais, puisque son erreur me veut faire queieno, Nous Roue le lujusierons, ce votts, mon brave, aussi.
ERASTE.	ERASTE.
Je prenois intereſt tantoſt à tout cecy;	Je prenais intérêt tantôt à tout ceci;
Mais enfin, comme Aſcagne a pris ſur luy l’affaire, Je ne veux plus en prendre, & je le laiſſe faire.	Mais enfin, comme Ascagne a pris sur lui l'affaire, Je ne veux plus en prendre, et je le laisse faire.
ALERE.	ALÈRE.
C’eſt bien fait:	C'est bien fait:
la prudence eſt toûjours de ſaiſon:	la prudence est toujours de saison:
Mais.	Mais.
ERASTE.	ERASTE.
Il ſçaura pour tous vous mettre à la raiſon.	Il saura pour tous vous mettre à la raison.
Luy?	Lui?
VALERE.	VALÈRE.
POLIDORE.	POLIDORE.
Ne t’y trompe pas:	Ne t'y trompe pas:
tu ne ſçais pas encore Quel eſtrange garçon eſt Aſcagne.	tu ne sais pas encore Quel étrange garçon est Ascagne.
A ADERI.	A ADERI.
Il l’ignore:	Il l'ignore:
Mais il pourra dans peu le luy faite ſçavoir.	Mais il pourra dans peu le reste faite savoir.
VALERE.	VALÈRE.
Sus donc que maintenant il me le faſſe voir.	Sus donc que maintenant il me le fasse voir.
MARINETTE.	MARINETTTE.
Aux yeux de tous?	Aux yeux de tous?
GROS-RENE.	GROS-RENE.
Cela ne lefoit pas nonneſte.	Cela ne lésait pas nonnête.
VALERE.	VALÈRE.
Se moque-t-on de moy?	Se moque-t-on de moi?
je caſſeray la teſte A quelqu’un des rieurs.	je casserai la tête À quelqu'un des rieurs.
Enfin, voyons l’efſet.	Enfin, voyons l'efset.
ASCAGNE.	ÀSCAGNE.
Non, non, je ne ſuis pas ſi meſchant qu’on me fait:	Non, non, je ne suis pas si méchant qu'on me fait:
Et, dans cette avanture où chacun m’intereſſe, Vous allez voir plûtoſt éclater ma foibleſſe, Connoiſtre que le Ciel qui diſpoſe de nous Ne me fit pas un cœur pour tenir contre vous, Et qu’il vous reſervoit pour victoire facile, De finir le deſtin du frere de Lucile.	Et, dans cette aventure où chacun m'intéresse, Vous allez voir plutôt éclater ma faiblesse, Connaître que le Ciel qui dispose de nous Ne me fit pas un cœur pour tenir contre vous, Et qu'il vous réservait pour victoire facile, De finir le destin du frère de Lucile.
Ouy, bien loin de vanter le pouvoir de mon bras, Aſcagne va par vous recevoir le trépas:	Oui, bien loin de vanter le pouvoir de mon bras, Ascagne va par vous recevoir le trépas:
Mais Mais il veut bien mourir, ſi ſa mort neceſſaire Peut avoir maintenant dequoy vous ſatisfaire, En vous donnant pour femme en preſence de tous Celle qui juſtement ne peut eſtre qu’à vous.	Mais Mais il veut bien mourir, si sa mort nécessaire Peut avoir maintenant dequoy vous satisfaire, En vous donnant pour femme en présence de tous Celle qui justement ne peut être qu'à vous.
VALERE.	VALÈRE.
Non, quand toute la terre aprés ſa perfidie, Et les traits effrontez.	Non, quand toute la terre après sa perfidie, Et les traits effrontés.
ASCAGNE.	ÀSCAGNE.
Ah!	Ah!
ſouffrez que je die, Valere, que le cœur qui vous eſt engagé, D’aucun crime envers vous ne peut-eſtre chargé:	souffrez que je die, Valère, que le cœur qui vous est engagé, D'aucun crime envers vous ne peut-être chargé:
Sa flame eſt toûjours pure, & ſa conſtance extréme;	Sa flamme est toujours pure, et sa constance extrême;
Et j’en prens à temoin voſtre pere luy-même.	Et j'en prends à témoin rendre père sens-même.
POLIDORE.	POLIDORE.
Ouy, mon fils, c’eſt aſſez rire de ta fureur, Et je voy qu’il eſt temps de te tirer d’erreur.	Oui, mon fils, c'est assez rire de ta fureur, Et je vois qu'il est temps de te tirer d'erreur.
Celle à qui par ſerment ton ame eſt attachée, Sous l’habit que tu vois à tes yeux eſt cachée;	Celle à qui par serment ton âme est attachée, Sous l'habit que tu vois à tes yeux est cachée;
Un intereſt de bien dés ſes plus jeunes ans Fit ce déguiſement qui trompe tant de gens;	Un intérêt de bien dès ses plus jeunes ans Fit ce déguisement qui trompe tant de gens;
Et depuis peu l’amour en a ſçû faire un autre, Qui t’abuſa joignant leur famille à la noſtre.	Et depuis peu l'amour en a su faire un autre, Qui t'abusa joignant leur famille à la nôtre.
Ne va point regarder à tout le monde aux yeux;	Ne va point regarder à tout le monde aux yeux;
Je te fais maintenant un diſcours ſerieux:	Je te fais maintenant un discours sérieux:
Ouy, c’eſt elle, en un mot, dont l’adreſſe ſubtile La nuit receut ta foy ſous le nom de Lucile, Et qui par ce reſſort qu’on ne comprenoit pas, A ſemé parmy vous un ſi grand embarras.	Oui, c'est elle, en un mot, dont l'adresse subtile La nuit reçut ta foi sous le nom de Lucile, Et qui par ce ressort qu'on ne comprenait pas, A semé parmi vous un si grand embarras.
Mais puis qu’Aſcagne icy fait place à Dorothée, Il faut voir de vos feux toute impoſture oſtée, Et qu’un nœud plus ſacré donne force au premier.	Mais puis qu'Ascagne ici fait place à Dorothée, Il faut voir de vos feux toute imposture ôtée, Et qu'un nœud plus sacré donne force au premier.
ALBERT.	ALBERT.
Et c’eſt là juſtement ce combat ſingulier, Qui devoit envers nous reparer voſtre offence, Et pour qui les Edits n’ont point fait de deffence.	Et c'est là justement ce combat singulier, Qui devait envers nous réparer votre offense, Et pour qui les Édits n'ont point fait dé sensé.
POLIDORE.	POLIDORE.
Un tel évenement rend tes eſprits confus;	Un tel événement rend tes esprits confus;
mnuibomuintu vouuroi balaneer la deſſus.	mnuibomuintu vouerai balancer la dessus.
TALERE.	TALÈRE.
Non, non;	Non, non;
je ne veux pas ſonger à m’en deffendre;	Je ne veux pas songer à m'en défendre;
Et, ſi cette avanture a lieu de me ſurprendre, La ſurpriſe me flate, & je me ſens ſaiſir De merveille à la fois, d’amour, & de plaiſir, Se peut il que ces yeux?	Et, si cette aventure a lieu de me surprendre, La surprise me flatte, et je me sens saisir De merveille à la fois, d'amour, et de plaisir, Se peut -il que ces yeux?
ALBERT.	ALBERT.
Cet habit, chez Valere, Souffre mal les diſcours que vous luy pourriés faire.	Cet habit, chez Valère, Souffre mal les discours que vous lui pourriés faire.
Allons Iuy raire en prendre un autre;	Allons Jui raire en prendre un autre;
& cependant Vous ſçaurez le détail de tout cet incident.	et cependant Vous saurez le détail de tout cet incident.
ALERE.	ALÈRE.
Vous, Lucile, pardon, ſi nontint abuſée.	Vous, Lucile, pardon, si nontint abusée.
LUCILE.	LUCILE.
L’oubly de cette injure eſt une choſe aiſée.	L'oubli de cette injure est une chose aisée.
ALBERT.	ALBERT.
Allons, ce compliment ſe fera bien chez nous, Et nous aurons loiſir de nous en faire tous.	Allons, ce compliment se fera bien chez nous, Et nous aurons loisir de nous en faire tous.
ERASTE.	ERASTE.
Mais, vous ne ſongez pas en tenant ce langage, Qu’il reſte encor icy des ſujets de carnage:	Mais, vous ne songez pas en tenant ce langage, Qu'il reste encor ici des sujets de carnage:
