A PARIS.	À PARIS.
Apres avoir deux fois eſſayé la menace, Apres m’avoir fait voir Nearque dans la mort, Apres avoir tenté l’amour & ſon effort.	Après avoir deux fois essayé la menace, Après m'avoir fait voir Narque dans la mort, Apres avoir tenté l'amour et son effort.
Apres m’avoir monſtré cette ſoif du Bapteſms Pour oppoſer à Dieu l’intereſt de Dieu meſme, Vous vous joignez enſemble?	Après m'avoir montré cette soif du Bapttesse Pour opposer à Dieu l'intérêt de Dieu femme, Vous vous joignez ensemble?
Ah ruſes de l’Enfer !	Ah ruses de l'Enfer !
Faut-il tant de fois vaincre avant que triompher?	Faut-il tant de fois vaincre avant que triompher?
Vos reſolutions vſent trop de remiſe, Prenez la voſtre enila pars qae la mm eſt piſe:	Vos résolutions usent trop de remise, Prenez la vôtre enila pars qàe la mm est pisé:
Ie n’adore qu’vn Dieu, maiſtre de l'Vnivers, Sous qui tremblent le ciel, la Terre, & les Enfers, Vn Dieu qui nous aimant d’vne amour infinie Voulut mourir pour nous avec ignomine, Et qui par vn excez de cette meſme amour Veut pour nous en victime eſtre offert chaque jour.	Je n'adore qu'H Dieu, maître de l'Univers, Sous qui tremblent le ciel, la Terre, et les Enfers, Un Dieu qui nous aimant d'une amour infinie Voulut mourir pour nous avec ignomine, Et qui par un excès de cette seule amour Veut pour nous en victime être offert chaque jour.
Mais j’ay tort d’en parler à qui ne peut m’entendre, Vovez l’aveugle erreur que vous oſez defendre, Des crimes les plus noirs vous ſoüillez tous vos Dieux, Vous n’en puniſſez point qui n’ait ſou maiſtre aux Cieux, La proſtitution, l’adultere, l’inceſte, Le vol, laſſaſſinat, & tout ce qu’on deteſte, C’eſt l’exemple qu’a ſuyvre offrent vos Immortels, I’ay profané leur Temple, & brisé leurs Autels, Ie le ferois encor ſi j’avois à le faire Meſme aux yeux de felix, meſme aux yeux de Severe, Meſme aux yeux qu senat, aur yeux de l’EmpeFELIX.	Mais j'ai tort d'en parler à qui ne peut m'entendre, Vovez l'aveugle erreur que vous osez défendre, Des crimes les plus noirs vous sommes tous vos Dieux, Vous n'en punissez point qui n'ait sou maître aux Cieux, La prostitution, l'adultère, l'inceste, Lé vol, lassassinat, et tout ce qu'on deteste, C'est l'exemple qu'a suivre offrent vos Immortels, J'ai profané leur Temple, et brisé leurs Autels, Je le ferais encor si j'avais à le faire Même aux yeux de félix, même aux yeux de Sevre, Et aux yeux sénat, ce yeux de EmpeFELIX.
reur.	reur.
En fin ma bonté cede à ma jufte fureur Adore-les, ou meurs.	En fin ma bonté cede à ma juste fureur Adore-les, ou meurs.
TOAYEVCTE.	TOAYEUCTE.
le ſuis Chreſtien.	le suis Chrétien.
delis.	délis.
Impie, Adore-les, te dis je, ou tenonce à la vie.	Impie, Adore-les, te dis -je, ou tenonce à la vie.
POLYEVCTE, Ie ſuis Chreſtien.	POLYEUCTE, Je suis Chrétien.
FELIX.	FELIX.
TTu les?	TTu les?
ô cœur trop obſtiné!	ô cœur trop obstiné!
ſent.	sent.
Soldats, excutez l’ordre que j’ay donné	Soldats, excutez l'ordre que j'ai donné
PAVLINE.	PAULINE.
Où le conduiſez vous?	Où le conduisez -vous?
FELIX.	FELIX.
A la mort.	À la mort.
POLYEVCTE.	POLYEUCTE.
A la gloire, Chere Pauline, Adieu, conſeruez ma memoire,	À la gloire, Chère Pauline, Adieu, conservez ma mémoire,
livePia La.	livePia La.
Ie te ſuy vray par tout, & meſmes au trépas.	Je te suis vrai par tout, et mêmes au trépas.
POLYEVCIE.	POLYEUCIE.
Sortez de voſtre erreur, ou ne me ſuyvez pas.	Sortez de votre erreur, ou ne me suivez pas.
FELIX.	FELIX.
Qu’on l'oite de mes yeux & que l’on m’obeyſſe, Puiſqu’il ayme à perir je conſents qu’il periſſe.	Qu'on l'oite de mes yeux et que l'on m'obéisse, Puisqu'il aime à périr je consents qu'il périsse.
SCENE TV.	SCÈNE TU.
EELIX, ALBIN.	ÉLIX, ALBIN.
FELIX.	FELIX.
E mefais violence, Albin, mais ie l’ay deu, Ma bonté naturelle aisément m’euſt perdu:	E mefais violence, Albin, mais ainsi l'ai dev, Ma bonté naturelle aisément m'eût perdu:
Que la rage d’vn peuple à preſent ſe déploye, Que Severe en fureur tonne, éclate, foudroye, M’eſtant fait cét effort j’ay fait ma ſeureté, Mais n’es tu poins ſurpris de cette dureté?	Que la rage d'un peuple à présent se déploie, Que Sévère en fureur tonne, éclate, foudraie, M'étant fait cet effort j'ai fait ma sûreté, Mais n'es tu poins surpris de cette dureté?
Vois tu comme le ſien des cœurs impenetrables, Ou des impietez à ce point execrables?	Vois -tu comme le sien des cœurs impénétrables, Ou des impiétés à ce point exécrables?
Du moin j’ay ſatisfait à mon cœur affligé, Pour amoiſſt le nen je ſi ay Iien negmige, I’ay feint meſme à tes yeux des lachetez extrémes Et certes ſans l’horreur de ſes derniers blaſphemes Qui mi ont fempiy ioudain de colere & d’effroy, I’aurois eu de la peine à triompher de moy.	Du moin j'ai satisfait à mon cœur affligé, Pour amoisst le nen je si ai Jien negmige, J'ai feint même à tes yeux des lâcheté extrêmes Et certes sans l'horreur de ses derniers blasphèmes Qui mi ont sempy joudain de colère et d'effroi, J'aurais eu de la peine à triompher de moi.
ALBIN.	ÀLBIN.
Vous maudirez peut eſtre vn jour cette victoire Qui tient je ne ſçay quoy d’vn actſon tropnorfe, IndiIndigne de Felix, indigne d’vn Romain, Repaildant vontle lang par vortre prople Hiaiſle	Vous maudirez peut être un jour cette victoire Qui tient je ne sais quoi d'un actson tropnorpe, IndiIndigne de Félix, indigne d'à Romain, Répaildant vontle lang par vortre prople Hiaisle
FELIX.	FELIX.
Ainſi l’ont autrefois versé Brute & Manlie, Et leur gloire en a creu, loin d’en eſtre affoiblie, Iamais nos vieux Heros n’ont eu de mauvais ſang Qu'is n cullent pour le perene ou rert leur propre ſlanc.	Ainsi l'ont autrefois versé Brute et Manlie, Et leur gloire en a cru, loin d'en être affaiblie, Jamais nos vieux Héros n'ont eu de mauvais sang Qu'is n ullent pour le pérène ou rert leur propre slanc.
ALBIN.	ÀLBIN.
Voſtre ardeur vous ſeduit, mais quoy qu’elle vous die, Quand vons la ſentirez vne fois refroidie, Quand vous verrez Pauline, & que ſon deſeſpoit Par ſes pleurs & ſes cris pourra vous émouvoir.	Votre ardeur vous séduit, mais quoi qu’elle vous die, Quand vons la sentirez une fois refroidie, Quand vous verrez Pauline, et que son désespait Par ses pleurs et ses cris pourra vous émouvoir.
FELIX.	FELIX.
Tu me fais ſouvenit, qu’elle a ſuivy ce traiſtre, Et que ce deſeſpoir qu’elle fera paroiſtre De mes commandemens pourra troubler l’effets:	Tu me fais souvenit, qu'elle a suivi ce traître, Et que ce désespoir qu'elle fera paraître De mes commandements pourra troubler l'effets:
Va donc y donner ordie & voir ce qu’elle fait.	Va donc y donner ordie et voir ce qu'elle fait.
Romps ce que ſes douleurs y donneroient d’obſtacle, Tire-la ſi tu peux dé ce triſte ſpectacle, Tache à la conſoler, va donc, qui te retient?	Romps ce que ses douleurs y donneraient d'obstacle, Tire-la si tu peux dé ce liste spectacle, Tache à la consoler, va donc, qui te retient?
ALBIN.	ÀLBIN.
Il n’en eſt pas beſoin, Seigneur, elle reuient.	Il n'en est pas besoin, Seigneur, elle revient.
SCENE.	SCÈNE.
V.	V.
FELIX, PAVLINE, ALBIN.	FELIX, PAULINE, ALBIN.
PAVLINE.	PAULINE.
DEre barbare, acheue, acheue ton ouvrage, Cette ſeconde hoſtie eſt digne de ta rage, Ioins ta fille à ton gendre, oſe, que tardes tu?	DEre barbare, achève, achève ton ouvrage, Cette seconde hostie est digne de ta rage, Joins ta fille à ton gendre, ose, que tardes -tu?
Tu	Tu
Tu vois le meſme crime, ou la meſme vertu, Ta barbarie en elle a les meſmes marierés, Mon époux en mourant m’a laiſſé ſes lumieres, Son ſang dont tes bourreaux viennent de me couvrir M’a deſſillé les yeux & me les vient d’ouvrir.	Tu vois le même crime, ou la même vertu, Ta barbarie en elle a les mêmes marières, Mon époux en mourant m'a laissé ses lumières, Son sang dont tes bourreaux viennent de me couvrir M'a dessillé les yeux et me les vient d'ouvrir.
Ie voy, ie ſçay, je croy, je ſuis deſabusée, De ce bien-heureux ſang tu me vois baptitée, Ie ſuis Chiſtienne en fin, n’eſt-ce point aſſez dit?	Je vois, Seigneur sais, je crois, je suis désabusée, De ce bienheureux sang tu me vois baptitée, Je suis Chistienne en fin, n'est-ce point assez dit?
Conſerve en me perdant ton rang & ton credit, Redoute l’Emper eur apprehende Severe, Si tu ne veux perir, ma perte eſt neceſſaire, Polyeucte m’appelle à cét heureux trepas, Ie voy Near que & luy qui me tendent les bras, Méne, mené-moy voir tes Dieux que je deteſte, Ils n’ont briſé qu’vn, je briſeray le reſte, On m’y verta braver tour ce que vous craignez, Ces foudres impuiſſans qu’en leurs mains vous peignez, Et ſaintement rebelle aux loix de la naiſſance Vne fois envers toy manquer d’obeyſſanee.	Conserve en me perdant ton rang et ton crédit, Redoute l'Emper eur appréhende Sevère, Si tu ne veux périr, ma perte est nécessaire, Polyeucte m'appelle à cet heureux trépas, Je vois Near que et Seigneur qui me tendent les bras, Mêne, mené-moi voir tes Dieux que je déteste, Ils n'ont brisé qu'un, je briserai le reste, On m'y verta braver tour ce que vous craignez, Ces foudres impuissants qu'en leurs mains vous puissant, Qu' saintement rebelle aux lois de la naissance V fois ance Voit tendobeyssanee.
Ce n’eſt point ma douleur que par la je fais voir, C’eſt la grace qui parle & non le deſeſpoir, Le faut-il dire encor, Felix?	Ce n'est point ma douleur que par la je fais voir, C'est la grâce qui parle et non le désespoir, Le faut-il dire encor, Félix?
Ie ſuis Chreſſienne, Affer my par ma mort ta fortune & la mienne, Le coup à l’vn & l’autre en ſera precieux Puiſqu’il t’aſſeure en terre e m’élevant aux Cieux.	Je suis Chressienne, Affer mi par ma mort ta fortune et la mienne, Le coup à l'un et l'autre en sera précieux Puisqu'il t'assure en terre e m'élevant aux Cieux.
SCENE	SCÈNE
SCENE DERNIERE.	SCÈNE DERNIÈRE.
FELIX, SEVERE, PAVLINE.	FELIX, SÉVÈRE, PAULINE.
ALEIN, FABIAN.	ÀLEIN, FABIAN.
SEVERE.	SÈVRE.
9Ere dénaturé, mal-heureux Politique, LEſclaue ambitieux d’vne peur chimerique, Polyeucte eſt donc mort.	9Ere dénaturé, malheureux Politique, LEsclave ambitieux d'une peur chimérique, Polyucte est donc mort.
& par vos cruautez Vous penſez conſerver vos triſtes dignitez?	et par vos cruautés Vous pensez conserver vos tristes dignités?
La faveur que pour luy je vous avois offerte Au lieu de le ſauver précipite ſa perte, I’ay prié, menacé, mais ſans vous émouvoir.	La faveur que pour mieux je vous avais offerte Au lieu de le sauver précipite sa perte, J'ai prié, menacé, mais sans vous émouvoir.
Et vous m’avez creu fourbe, ou de peu de pouvoir.	Et vous m'avez cru fourbe, ou de peu de pouvoir.
Et bien, à vos dépens vous ſçaurez que Severe Ne ſe vanté jamais que de ce qu’il peut faire, Et par voſtre ruine il vous fera juger, Que qui peut bien vous perdre euſt peu vous proteger.	Et bien, à vos dépens vous saurez que Sévère Ne se vanté jamais que de ce qu'il peut faire, Et par votre ruine il vous fera juger, Que qui peut bien vous perdre eût pu vous protéger.
Continuez aux Dieux ce ſervice fidelle, Par de telles horreurs monſtrez leur voſtre zele, Adieu, mais quand l’orage éclatera ſur vous, Ne doutez point du bras dont partiront les coups.	Continuez aux Dieux ce service fidèle, Par de telles horreurs montrez leur vôtre Zèle, Adieu, mais quand l'orage éclatera sur vous, Ne doutez point du bras dont partiront les coups.
FELIX.	FELIX.
Arreſtez-vous, Severe, & d’vne ame appaisée Souffrez que je vous livre vne vangeance aisée.	Arrêtez-vous, Sevère, et d'une âme apaisée Souffrez que je vous livre une vengeance aisée.
Ne me teprochez plus que par mes cruautez Ie tache à conſerver mes triſtes dignitez, Ie dépoſe à vos pieds l’éclat de leur faux luſtre, Celle où j’oſe aſpirer eſt d’vn rang plus illuſtere, Ie m’y trouve ſorcé par vn ſecret appas, Ie cede à des ttanſports que je ne cognois pas, Et par vn mouvement que je ne puis entendre De ma fureur je paſſe au zele de mon gendre.	Ne me teprochez plus que par mes cruautés Je tache à conserver mes tristes dignités, Je dépose à vos pieds l'éclat de leur faux lustre, Celle où j'ose aspirer est d'un rang plus illustère, Je m'y trouve sorcé par un secret appas, Je cede à des tansports que je ne connais pas, Et par un mouvement que je ne puis entendre De ma fureur je passe au zèle de mon gendre.
C’eſt luy, n’en doutez point, dont le ſang innocent Pour ſon perſecuteut prie vn Dieu tout-puiſſant, Son amour épandu ſur toute la famille Tire apres luy le pere auſſi bien que la fille, I’en ay fait vn Martyr, ſa mort me fait Chreſtien.	C'est lui, n'en doutez point, dont le sang innocent Pour son persecuteut prie un Dieu tout-puissant, Son amour épandu sur toute la famille Tire après avoir le père aussi bien que la fille, J'en ai fait un Martyr, sa mort me fait Chrétien.
I’ay fait tout ſon bon-heur, il veut faire le mien, C’eſt ainſi qu’vn Chreſtien ſe vange & ſe courouce, Heureuſe cruauté dont la ſuite eſt ſi douce!	J'ai fait tout son bonheur, il veut faire le mien, C'est ainsi qu'un Chrétien se venge et se courouce, Heureuse cruauté dont la suite est si douce!
Donne la main, Pauline.	Donne la main, Pauline.
Apportez des liens, Immolez à vos Dieux ces deux nouveaux Chre.	Apportez des liens, Immolez à vos Dieux ces deux nouveaux Chre.
ſtiens, Ie le ſuis, elle l’eſt, ſuyvez voſtre colere.	stiens, Je le suis, elle l'est, suivez votre colère.
PAVLINE.	PAULINE.
Qu’heureuſement en finje retrouve mon pere!	Qu'heureusement en finje retrouve mon père!
Cee neurdumouuageuleuoiond lon oon-heur parfait.	Ce neurdumouuageuleuoiond lon ôheur parfait.
FELIX.	FELIX.
Ma fille, il n’appartient qu’à la la main qui le ſait.	Ma fille, il n'appartient qu'à la la main qui le sait.
SEVERE.	SÈVRE.
Qui ne ſeroit touché d’vn ſi tendre ſpectacle?	Qui ne serait touché d'Hommes si tendre spectacle?
De pareils changemens ne vont point ſans miracle, Saus doute vos Chreſtiens qu’on perſecute en vain Ont quelque choſe en eux qui ſurpaſſe l’humain.	De pareils changements ne vont point sans miracle, Saus doute vos Chrétiens qu'on persécute en vain Ont quelque chose en eux qui surpasse l'humain.
Ils ménent vne vie avec tant d’innocence Que le Ciel leur en doit quelque recognoiſſance, Se reveler plus forts plus ils ſont abbatus N’eſt pas auſſi l’effet des communes vertus.	Ils mennent tou vie avec tant d'innocence Que le Ciel leur en doit quelque reconnaissance, Se réveler plus forts plus ils sont abattus N'est pas aussi l'effet des communes vertus.
Ie les aymay touſiours quoy qu’on m’en ait pû dire, Ie n’en voy point mourir que ce cœur n’en ſoûpire, Et peut-eſtre qu’vn iour je les cognoiſtray mieux.	Je les aimai toujours quoi qu'on m'en ait pu dire, Je n'en vois point mourir que ce cœur n'en soupire, Et peut-être qu'un jour je les connaîtrai mieux.
I’approuve cependant que chacun ait ſes Dieux, Qu’il les ſerue à ſa mode & ſans peur de la peine, Si vous eſtes Chreſtien, ne craignez plus ma haine, Ie les ayme, Felix, & de leur protecteur Ie n’en veux pas en vous faire vn perſecuteur.	J'approuve cependant que chacun ait ses Dieux, Qu'il les serve à sa mode et sans peur de la peine, Si vous êtes Chrétien, ne craignez plus ma haine, Je les aime, Félix, et de leur protecteur Je n'en veux pas en vous faire un persécuteur.
Gardez voſtre pouvoir, reprenez-en la marque, Servez bien voſtre Dieu, ſervez noſtre Monarque, Ie perdray mon credit envers ſa Majeſté Ou bien il quittera cette ſeverité.	Gardez votre pouvoir, reprenez-en la marque, Servez bien votre Dieu, servez notre Monarque, Je perdrai mon crédit envers sa Majesté Ou bien il quittera cette sévérité.
