M.	M.
Adorable Princeſſe autant que vertueuſe, Si les ieunes eſſais d’vne ame genereuſe Retiennent des effets qu’on ne peut nous rauir, Nous ne les poſſedons qu’afin de vous ſeruir:	Adorable Princesse autant que vertueuse, Si les jeunes essais d'une âme généreuse Retiennent des effets qu'on ne peut nous ravir, Nous ne les possédons qu'afin de vous servir:
Vous verrez dans l’effet dvn combat exéplaire Que l’hõneur de ma gloire eſt celuy de vous plai	Vous verrez dans l'effet dès combat exéplaire Que l'honneur de ma gloire est celui de vous plai
DORISTEE Jre.	DORISTE Jre.
Ieunes enfans de Mars, dont le cœur genereux Veut obliger le ſort d’vn Prince malheureux, Combatez hardiment, faites voir à la lice Que vous auez en main le fer de la iuſtice, Que voſtre eſpée eſt iuſte autãt cõme vos cœurs, Enfinque vo'ſçauez partout eſtre vainqueurs Mais voicy que Dimãte ameine vers le Prince Ces deux qui vont ſubir les loix de la Prouince.	Jeunes enfants de Mars, dont le cœur généreux Veut obliger le sort d'un Prince malheureux, Combatez hardiment, faites voir à la lice Que vous avez en main le fer de la justice, Que votre épée est juste autãt comme vos cœurs, Enfinque vo' sçauez partout être vainqueurs Mais voici que Dimette âme vers le Prince Ces deux qui vont subir les lois de la Province.
CLERASTE deſguiſé parlant à ſa Maiſtreſſe Axiane.	CLÉRASTE déguisé parlant à sa Maîtresse Axiane.
Princeſſe incomparable, au jourd’huy que le ſort Prepare à vos malheurs ou la vie ou la mort, -Iem-cm.	Princesse incomparable, au jourd'hui que le sort Prépare à vos malheurs ou la vie ou la mort, Iem-m.
dMm  4 Receuez vn guerrier qu’vn enfant vous ameine, Si vous fauoriſez d’vne œillade ma peine, Ie veux faire pareſtre aux yeux de cette Cour Vos deſirs innocens autant que voſtre amour.	dMm ade Recez un guerrier qu'Hô enfant vous âmeine, Si vous favorisez d'une œillade ma peine, Je veux faire paraître aux yeux de cette Cour Vos désirs innocents autant que votre amour.
AXIANE.	AXIANE.
Croyez, braue guerrier, qu’vn reſte d’e ſperance Me fait viure aujourdhuy dedãs l’indifference Lamori pius que ta pieoougeroit mes pleurs, Cleraſte n’eſtant plus ie vis dans les malheurs.	Croyez, brave guerrier, qu'un reste d'e spérance Me fait vivre aujourdhuy dedans l'indifférence Lamori us que ta pieoougeroit mes pleurs, Céraste n'étant plus ie rinces dans les malheurs.
CLERASTE.	CLÉRASTE.
Belle, vn autre Cleraſte auroit-il la puiſſance L’’eſtre veu de bon œil vengeant voſtre innocẽce?	Belle, un autre Cleraste aurait-il la puissance L'être vu de bon œil vengeant votre innocence?
AXIANE.	AXIANE.
Conſtante en la rigueur d’vndéplorable fort, Ie n’ay point d’autre amour que celuy de la mort.	Constante en la rigueur d'vndéplorable fort, Je n'ai point d'autre amour que celui de la mort.
CLERASTE.	CLÉRASTE.
Ne mettez point la mort dans voſtre fantaiſie, Ce deſir eſt vn bien moins qu'vne frenaiſie.	Ne mettez point la mort dans votre fantaisie, Ce désir est un bien moins qu'une frénaisie.
AXIANE.	AXIANE.
Vous perdez en diſcours & le tẽps & l’eſpoir, Et ie n’ayde l’amour que pour n’en pointauoir;	Vous perdez en discours et le temps et l'espoir, Et tu n'aide l'amour que pour n'en pointavoir;
Cleraſte eſtant tout ſeul mon amour & ma vie, Son treſpas inhumain l’vn & l’autre a rauie.	Cleraste étant tout seul mon amour et ma vie, Son trépas inhumain l'Un et l'autre a ravie.
CLERASTE.	CLÉRASTE.
Aſſeurez-moy du moins d’vne permißion De defendre le droict de vostre affection.	Assurez-moi du moins d'une permission De défendre le droit de votre affection.
AXIANE.	AXIANE.
orihina Cunalier, mon deſir authoriſe Ettupque ponsunez ue tement eummpriſe.	orihina Cunier, mon désir autorise Ettupque ponsunez ue tement eumprise.
ROZEMONDE deſguiſée parlant	ROZEMONDE déguisée parlant
à Meandre.	à Meandre.
Ne veux-tu pas außi remettre dans mes mains Le droict que tu pretends de tes libres deſſeins?	Ne veux-tu pas aussi remettre dans mes mains Le droit que tu prétends de tes libres desseins?
MEANDRE.	MÉANDRE.
Ie mets en ton pouuoir & ma mort & ma vie, Fais donc que ta valeur ſeconde mon enuie.	Je mets en ton pouvoir et ma mort et ma vie, Fais donc que ta valeur seconde mon envie.
RODOMA E.	RODOMA E.
A quoy bonces diſcours qui ſe perdent en l'air?	À quoi bonces discours qui se perdent en l'air?
Vous ne nous vaincrez pas a force de parler:	Vous ne nous vaincrez pas à force de parler:
Tant de projets qu'excite vne rage animée, Comme ils ſont tous de vent s’en iront en fumée:	Tant de projets qu'excite une rage animée, Comme ils sont tous de vent s'en iront en fumée:
Ie voy bien que tes coups ſeront des coups d’amants, Et que ton bras eſt doux cõme tes compliments.	Je vois bien que tes coups seront des coups d'amants, Et que ton bras est doux comme té compliments.
Ils ſe battent.	Ils se battent.
MELIDOR, ons fus ieune tadet, il faut faire de meſme,	MELIDOR, ons fus jeune tadet, il faut faire de même,
ROZEMONDE.	ROZEMONDE.
Ie n’en feray pas moins reduite à cet extréme, Melidor abbat le caſque de Rozemonde, laquelle reconnuë dit cecy.	Je n'en ferai pas moins réduite à cet extrême, Melidor abat le casque de Rozémonde, laquelle reconnue dit ceci.
Helas!	Hélas!
ie pais peraut a fautt ue vateur, Et le deſtin me rend la bute du malheur.	Ne pais perd à faut ue vateur, Et le destin me rend la bute du malheur.
DORISTEE.	DORISTE.
Iuſtes Dieux!	Justes Dieux!
c’eſt ma niepce, ha!	c'est ma niepce, ha!
la merueille eſtrange, Qu'vne fille ſi belle en Caualier ſe change.	la merveille étrange, Qu'une fille si belle en Cavalier se change.
SYNAME.	SYNAME.
Ce merueilleux effet dans ſonobſcurité ome uu oonnur aulant que de la verite.	Ce merveilleux effet dans sonobscurité ome oonnur aulant que de la vérité.
Il fauticy ſçauoir mieux que par coniecture L’admirable ſuccés d’vne telle auanture.	Il fautici savoir mieux que par coniecture L'admirable succès d'une telle aventure.
MEANDRE.	MÉANDRE.
O Dieux!	Ô Dieux!
c'eſt fait de moy, tout eſpoirm'eſt oſté Et l’amour & la mort perdent ma liberté:	c'est fait de moi, tout espoirm'est ôté Et l'amour et la mort perdent ma liberté:
Celle-cy fera voir vne ame aſſez hardie Pourdeſcouurir au Roy toute ma perfidie CLERASTE seſtant delcouuert.	Celle-cy fera voir une âme assez hardie Pourdescouurir au Roi toute ma perfidie CLÉRASTE zestant delcouuert.
au Roy.	au Roi.
Grand Prince, pardonnez à mes vœux innoSi i’oſe maintenant deſabuſer vos ſens, [cens, Où les plonge l’erreur d’vne mort ſupposée:	Grand Prince, pardonnez à mes vœux innoSi j'ose maintenant désabuser vos sens, [cents, Où les plonge l'erreur d'une mort supposée:
Ceſſez d’auoir les yeux comme l’ame abusée, Reconnaiſſez celuy dont la fidelité Doit eſtre memorable à la poſterité:	Cessez d'avoir les yeux comme l'âme abusée, Reconnaissez celui dont la fidélité Doit être mémorable à la postérité:
Conſiderez ma face & ces traits de viſage, Et voyez dãs mes yeux l’excés de mon courage.	Considérez ma face et ces traits de visage, Et voyez dans mes yeux l'excès de mon courage.
SYNAME.	SYNAME.
Helas!	Hélas!
cette merueille appaiſe mon ennuy, Et tãt d’heureux ſuccés m’eſtõnẽt aujourd’huy, Mais ne ſçauray-ie point cette funeſte hiſtoire, Qui deſia dans l’oubl ymettoit voſtre memoire?	cette merveille apaise mon ennui, Et tant d'heureux succès m'estõnẽt aujourd'hui, Mais ne saurai-je point cette funeste histoire, Qui déjà dans l'oubl ymettait votre mémoire?
Et comment Rozemõde ence grãd changement A peu tromper mes yeux de ſon deſguiſement?	Et comment Rozemõde ence grand changement À peu tromper mes yeux de son déguisement?
ROZEMONDE.	ROZEMONDE.
Sire, quant à l’autheur de ma ſoudaine fuitte, Et de l’eſtrange erreur où l’amour m’areduitte, Ce perfide le porte en l’ame moins qu’aux yeux, Qui ſemblẽt autant doux qu’ils ſont pernicieux, Mes pleurs ont effacé ſon portrait de mon ame, Uo--.	Sire, quant à l'auteur de ma soudaine fuite, Et de l'étrange erreur où l'amour m'arduite, Ce perfide le porte en l'âme moins qu'aux yeux, Qui semblait autant doux qu'ils sont pernicieux, Mes pleurs ont effacé son portrait de mon âme, Uo-.
.	.
Et ſa fraude le rend tropdigne de la flame.	Et sa fraude le rend tropdigne de la flamme.
Sire, ne tenez plus cette Princeſſe aux fers, Ce barbare eſt autheur des maux qu’elle a ſouf fers, C’eſt moy qui ſous l’habit de cette belle amante Me rendis criminelle & la fis inconſtante.	Sire, ne tenez plus cette Princesse aux fers, Ce barbare est auteur des maux qu'elle a sous fers, C'est moi qui sous l'habit de cette belle amante Me rendis criminelle et la fis inconstante.
SYNAME.	SYNAME.
Hal traiſtre, ie voy bien qu’vn excés de bonte Eſt cauſe de mon mal & de ta cruauté, Ie connais maintenant qu'Amour en ſa furie A causé ces effets moins que tabarbarie:	Hal traître, je vois bien qu'un excès de bonté Est cause de mon mal et de ta cruauté, Je connaître maintenant qu'Amour en sa furie A causé ces effets moins que tabarbarie:
Mais croy puiſque la flame a porté tes deſirs uminotunenuumue fiunuo unout u tes plaiſirs Qu’vne flame publique autant que legitime Eſtouffera ma haine & punira ton crime.	Mais crois puisque la flamme a porté tes désirs uminotunenuumue fiunvo unout u tes plaisirs Qu'une flamme publique autant que légitime Étouffera ma haine et punira ton crime.
NOLEMONDE.	NOLEMONDE.
Sire, afin que mon ame augmente ſon ennuy, Ie mettraydãs ſes feux tous ceux que i’eus poul SYNAME.	Sire, afin que mon âme augmente son ennui, Je mettraydãs ses feux tous ceux que j'eus poul SYNAME.
luy	On
Duume eſtez-le moy, ſa funeſte preſence Irrite mes douleurs & choque ma conſtance;	Dume estez-le moi, sa funeste présence Irrite mes douleurs et choque ma constance;
Et deſliez des fers cetobiet amoureux, Dont le ſort eſt constant autãt que malheureux ---	Et déliez des fers cetobjet amoureux, Dont le sort est constant autãt que malheureux --
MEANDRE.	MÉANDRE.
Ce iugement donné n’offenſe point mon ame, Puis qu’amour me condamne à mourir dans la flame.	Ce jugement donné n'offense point mon âme, Puis qu'amour me condamne à mourir dans la flamme.
RODOMARE à CLERASTE.	RODOMARE à CLÉRASTE.
Mon frere excuſez moy ſi dans l’extremité I'aymontré plus d’amour que de temerité:	Mon frère excusez -moi si dans l'extrémité J'aimontré plus d'amour que de témérité:
Deuois-ie pas les vœux d'vne ſi iuſte enuie A ceux qui conspiroient la fin de voſtre vie?	Devais-je pas les vœux d'une si juste envie À ceux qui conspiraient la fin de votre vie?
CLERASTE à RODOMARE.	CLÉRASTE à RODOMARE.
Cet exemple, mon frere, eſt pour me faire voir Que la crainte ſur voꝰ peut moins que le deuoir:	Cet exemple, mon frère, est pour me faire voir Que la crainte sur voù peut moins que le devoir:
Quant à toy, Melidor, pour vn ſi bon office Tu merites le prixd vn fidelle ſeruice.	Quant à toi, Melidor, pour un si bon office Tu mérites le prixd un fidèle service.
MELIDOR.	MELIDOR.
L’hõneur de vous ſeruir eſt vn prix aſſez grand A ceux que vous allez de faueurs honorant.	L'honneur de vous servir est un prix assez grand À ceux que vous allez de faveurs honorant.
AXIANE.	AXIANE.
Dieux!	Dieux!
m’eſt-il donc permis de reuoir ce viſage Eſt-ce vne illuſion qui me l’offre en nuage?	m'est-il donc permis de revoir ce visage Est-ce une illusion qui me l'offre en nuage?
Las!	Las!
a pres que mes yeux ont celebré ſon dueil Ie croy ſonger encor en voyant mon ſoleil, Bel aſtre mort au mõde & viuãt dans moname, Dont la cendre muette aconſerué ma flame, Tuconnais maintenant qu'vne ialouſe erreur Mit ta vie & la mienne en proye à la fureur:	à pres que mes yeux ont célébré son deuil Je crois songer encor en voyant mon soleil, Bel astre mort au monde et vivante dans moname, Dont la cendre muette aconservé ma flamme, Tuconnais maintenant qu'une jalouse erreur Mit ta vie et la mienne en proie à la fureur:
Et tes yeux ont peu voir, beau mort, portrait aySe ie ſuis innocẽte, ou ſi ie ſuis coupable.	Et tes yeux ont pu voir, beau mort, portrait aie ie suis innocente, ou si ici suis coupable.
[mable,	[mable,
CLERASTE.	CLÉRASTE.
Ie n’ay iamais douté de ta fidelité Qu'à trauers des ſoupçons & de l’obſcurité, I'en rougis maintenant et de blaſme etde honte.	Je n'ai jamais douté de ta fidélité Qu'à travers des soupçons et de l'obscurité, J'en rougis maintenant et de blâme etde honte.
Et l’amour d’Axiane enamour me ſurmonte.	Et l'amour d'Axiane enamour me surmonte.
Grand Prince, pardonnez à mon reſſentiment, Quand i’aurois meſme vn cœur de rocher ou el damlacarrey Auprés tant de beautez il ſeroit impoßible Qu'vnrayon de ſes yeux ne le rendiſt ſenſible.	Grand Prince, pardonnez à mon ressentiment, Quand j'aurais même un cœur de rocher ou elle damlacarrey Auprès tant de beautés il serait impoble Qu'allon de ses yeux ne le rendît sensible.
SYNAMEE.	SYNAME.
Croyez, parfait amant autant que genereux, Que la fidelité de vos ſoins amoureux A merité ce prix nonmoins que ma Couronne, Elle ſe donne à vous comme ie la vous donne.	Croyez, parfait amant autant que généreux, Que la fidélité de vos soins amoureux A mérité ce prix nonmoins que ma Couronne, Elle se donne à vous comme avec la vous donne.
DORISTE.	DORISTE.
Vous eſtes aſſeuré de ſon affection, Si voſtre ſang s’egale à ſon extraction.	Vous êtes assuré de son affection, Si votre sang s'égale à son extraction.
.	.
.	.
.	.
.	.
20.	20.
	
CLERASTE.	CLÉRASTE.
Ices Ie ne ſuis point, Madame, à cõparer aux PrinMais s’il faut poſſeder des Sceptres, des prouinAfin de voir icy mes feux recompenſez, (ces, Prontomige & ſes yeux m'en promettent	Ices Ie ne suis point, Madame, à comparer aux PrinMais s'il faut posséder des Sceptres, des provinAfin de voir ici mes feux récompensez, (ces, Prontomige et ses yeux m'en promettent
ROZEMOND.	ROZEMOND.
Iaſſez Sire, pardonnez moy les droicts de ſa naiſſance Doiuent vne Couronne à ſa reconnaiſſance, Le Sceptre du Peru l’attent à ſonretour.	Jassez Sire, pardonnez moi les droits de sa naissance Doivent une Couronne à sa reconnaissance, Le Sceptre du Perv l'attent à sonretour.
SYNAME.	SYNAME.
La plus riche Courõne eſt moins que ſon amour, Non non, tous ces reſpects ne peuuent me contraindre D'eſteindre leur amour qui ne ſe peut eſteindre.	La plus riche Couronne est moins que son amour, Non non, tous ces respects ne peuvent me contraindre D'éteindre leur amour qui ne se peut éteindre.
Allez heureux amans, viuez en liberté, Accordans le merite auecque labeauté.	Allez heureux amants, vivez en liberté, Accordans le mérite avec labeauté.
RODOMARE.	RODOMARE.
Voſtre ame ne ſeroit qu’à demy ſatisfaite Si vous laißiez ma ioyeet ma gloire imparfaite, Ce bel aſtre d’amour ſous vn appas vainqueur En rauiſſant mon ame a captiué mon cœur;	Votre âme ne serait qu'à demi satisfaite Si vous laisse ma joieet ma gloire imparfaite, Ce bel astre d'amour sous un appas vainqueur En ravissant mon âme a captivé mon cœur;
Grãd Printe, ie tiendray pour faueur ſinguliere Si ſon deſir s’accorde à mon humble priere.	Grand Printe, ie tiendray pour faveur singulière Si son désir s'accorde à mon humble prière.
DORISTEE.	DORISTE.
Ma niepce, vous deuez accepterle party A vostre noble ſang iuſtement aſſorty.	Ma nièce, vous devez accepterle parti A votre noble sang justement assorti.
CLERASTE.	CLÉRASTE.
Pour rendre tout à fait noſtre ioye accomplie Faites qu’à ſon deſir Rozemonde ſe plie.	Pour rendre tout à fait notre joie accomplie Faites qu'à son désir Rozémonde se plie.
AXIANE.	AXIANE.
dun amonr, ſes terins, e ja conaiuion Meritent bien le prix de voſtre affection.	dun amonr, ses terins, e a conaiuion Méritent bien le prix de votre affection.
